,Prot,Sent,Group,N1,N2,Pred,Code,Sentence,subj_attention,obj_attention
320,1,41,2,S,S,S,S_S-S,Зал для заседания был громадным по масштабам небольшого городка.,"[0.0030188404489308596, 0.00184540543705225, 0.001600148738361895, 0.0008271287078969181, 0.034536976367235184, 0.06126612797379494, 0.12634612619876862, 0.0014082454144954681, 0.12233352661132812, 0.0019286026945337653, 0.009385843761265278, 0.01782395876944065]","[0.009047127328813076, 0.0018068453064188361, 0.11105356365442276, 0.0008356836624443531, 0.09466075897216797, 0.07690679281949997, 0.017397232353687286, 0.00035299058072268963, 0.04299258068203926, 0.00026356009766459465, 0.0029127069283276796, 0.003202530788257718]"
321,2,41,2,S,S,P,P_S-S,Зал для заседания были громадными по масштабам небольшого городка.,"[0.18008005619049072, 0.004479603376239538, 0.08171249181032181, 0.010820390656590462, 0.02323591336607933, 0.10106714069843292, 0.19570258259773254, 0.005515512079000473, 0.17573393881320953, 0.011460048146545887, 0.02058209478855133, 0.00798146054148674]","[0.05611075460910797, 0.0020380637142807245, 0.002755724359303713, 0.00401925016194582, 0.04853799566626549, 0.06493962556123734, 0.024312004446983337, 0.0017079710960388184, 0.05299205332994461, 0.0015395862283185124, 0.005851853173226118, 0.0039553409442305565]"
322,3,41,2,S,P,S,S_S-P,Зал для заседаний был громадным по масштабам небольшого городка.,"[0.004679081495851278, 0.00118725944776088, 0.0022499479819089174, 0.0005278869066387415, 0.07045295089483261, 0.0509474091231823, 0.09795207530260086, 0.0009679240174591541, 0.1467353105545044, 0.0013103977544233203, 0.007916810922324657, 0.01672179624438286]","[8.213727414840832e-05, 0.00034753233194351196, 0.0003982745110988617, 6.882713205413893e-05, 0.0217586737126112, 0.005425872281193733, 0.002053470117971301, 8.147543849190697e-05, 0.01100967824459076, 2.8303607905399986e-05, 0.002875865437090397, 0.002086095279082656]"
323,4,41,2,S,P,P,P_S-P,Зал для заседаний были громадными по масштабам небольшого городка.,"[0.2800809442996979, 0.00640514399856329, 0.0630083978176117, 0.012280944734811783, 0.028761891648173332, 0.09850575029850006, 0.16395814716815948, 0.005265046842396259, 0.20106226205825806, 0.011553585529327393, 0.014040956273674965, 0.009143875911831856]","[1.9988787244074047e-05, 0.00015233273734338582, 7.76654778746888e-05, 0.0003235057811252773, 0.019904129207134247, 0.006934029050171375, 0.0021111336536705494, 0.00047459188499487936, 0.011322053149342537, 5.197978316573426e-05, 0.007761524990200996, 0.0018036281690001488]"
324,5,41,2,P,S,S,S_P-S,Залы для заседания был громадным по масштабам небольшого городка.,"[0.271515816450119, 0.0065766735933721066, 0.04388110712170601, 0.00850017461925745, 0.03261939063668251, 0.14932267367839813, 0.2545851767063141, 0.01952994614839554, 0.18499328196048737, 0.018769225105643272, 0.02650957554578781, 0.03341704234480858]","[0.0010874959407374263, 0.007438636850565672, 0.008623042143881321, 0.002126190811395645, 0.07454677671194077, 0.10465437173843384, 0.021958494558930397, 0.0037124725058674812, 0.02455858886241913, 0.003686622716486454, 0.00539197213947773, 0.003512415336444974]"
325,6,41,2,P,S,P,P_P-S,Залы для заседания были громадными по масштабам небольшого городка.,"[0.0012170906411483884, 0.0012528400402516127, 0.0017601530998945236, 0.0012898562708869576, 0.013558786362409592, 0.09905320405960083, 0.1438528299331665, 0.021136000752449036, 0.12586447596549988, 0.0017504649003967643, 0.011866705492138863, 0.029652245342731476]","[0.246833935379982, 0.0005635282723233104, 0.09592733532190323, 0.0023816025350242853, 0.0781414657831192, 0.12591736018657684, 0.04081447795033455, 0.00040128553519025445, 0.07625475525856018, 0.000567501992918551, 0.014148070476949215, 0.003006658749654889]"
326,7,41,2,P,P,S,S_P-P,Залы для заседаний был громадным по масштабам небольшого городка.,"[0.289808988571167, 0.005777458194643259, 0.05893914774060249, 0.007457869593054056, 0.0519418828189373, 0.15812505781650543, 0.2135840654373169, 0.011820029467344284, 0.1887115240097046, 0.014305531978607178, 0.019969237968325615, 0.027401315048336983]","[2.6265532142133452e-05, 0.000787196506280452, 0.00018290373554918915, 0.0001457127509638667, 0.0351128913462162, 0.013395369052886963, 0.005862838122993708, 0.00038993931957520545, 0.008010674268007278, 0.00029518024530261755, 0.0220001433044672, 0.0016187881119549274]"
327,8,41,2,P,P,P,P_P-P,Залы для заседаний были громадными по масштабам небольшого городка.,"[0.0023412664886564016, 0.0006473449757322669, 0.0017794902669265866, 0.0006554747233167291, 0.02598865143954754, 0.06156038120388985, 0.07958721369504929, 0.007992548868060112, 0.14507848024368286, 0.0008382847881875932, 0.009422419592738152, 0.02305561676621437]","[5.8812813222175464e-05, 4.6946115617174655e-05, 0.00012738788791466504, 0.00010064709931612015, 0.01888221502304077, 0.008151786401867867, 0.0028380136936903, 0.00012484469334594905, 0.015720520168542862, 5.05339412484318e-05, 0.002553044818341732, 0.0014330019475892186]"
328,1,42,2,S,S,P,P_S-S,Запчасть для иномарки были старыми по меркам современного автовладельца.,"[0.1378035992383957, 0.0015668338164687157, 0.048057686537504196, 0.005130531266331673, 0.009517780505120754, 0.04397057369351387, 0.12702135741710663, 0.01435194630175829, 0.11384820938110352, 0.014809136278927326, 0.04375237226486206, 0.016061466187238693]","[0.0030310573056340218, 0.002572053810581565, 0.005342522636055946, 0.10173925012350082, 0.037623316049575806, 0.025400424376130104, 0.011275514960289001, 0.01514300238341093, 0.02267403155565262, 0.015211108140647411, 0.008658668957650661, 0.0028341065626591444]"
329,2,42,2,S,P,S,S_S-P,Запчасть для иномарок была старой по меркам современного автовладельца.,"[0.020384877920150757, 0.0013506464892998338, 0.0038394248113036156, 0.0025434251874685287, 0.01341668888926506, 0.024834364652633667, 0.09100387245416641, 0.009927820414304733, 0.10212140530347824, 0.007818109355866909, 0.04476804658770561, 0.03248504176735878]","[0.0037234704941511154, 0.005063353106379509, 0.007274783682078123, 0.06115417554974556, 0.05710521712899208, 0.016670839861035347, 0.021999293938279152, 0.026016075164079666, 0.03718116506934166, 0.025115393102169037, 0.00946258194744587, 0.005509980488568544]"
330,3,42,2,S,P,P,P_S-P,Запчасть для иномарок были старыми по меркам современного автовладельца.,"[0.14656029641628265, 0.0013037753524258733, 0.06319522112607956, 0.004852537531405687, 0.008139313198626041, 0.05137273669242859, 0.11868497729301453, 0.01278191152960062, 0.10159122943878174, 0.014083479531109333, 0.049539823085069656, 0.016102762892842293]","[0.002509502461180091, 0.0026784625370055437, 0.0049561383202672005, 0.07619927823543549, 0.035027287900447845, 0.018908284604549408, 0.011898865923285484, 0.013465134426951408, 0.03549855574965477, 0.014697558246552944, 0.006833418272435665, 0.003043748904019594]"
331,4,42,2,P,S,S,S_P-S,Запчасти для иномарки была старой по меркам современного автовладельца.,"[0.29073241353034973, 0.002249624812975526, 0.1414341926574707, 0.007681521587073803, 0.030557481572031975, 0.08682803809642792, 0.1096649095416069, 0.02106037549674511, 0.2228350043296814, 0.024143662303686142, 0.07499149441719055, 0.05593366175889969]","[0.0012529982486739755, 0.0021669764537364244, 0.005398504436016083, 0.07599072903394699, 0.05710070952773094, 0.01777704805135727, 0.020222969353199005, 0.039592135697603226, 0.0209845881909132, 0.025006553158164024, 0.010732002556324005, 0.0031675591599196196]"
332,5,42,2,P,S,P,P_P-S,Запчасти для иномарки были старыми по меркам современного автовладельца.,"[0.12275677174329758, 0.0010251207277178764, 0.008099095895886421, 0.0019423117628321052, 0.01809122785925865, 0.06297224014997482, 0.12191621959209442, 0.006199016701430082, 0.1653410941362381, 0.00909937359392643, 0.04300849884748459, 0.03251395374536514]","[0.0026590190827846527, 0.0015191080747172236, 0.004559578839689493, 0.11765322834253311, 0.027203738689422607, 0.03689795359969139, 0.01158734131604433, 0.01746547408401966, 0.02926505357027054, 0.013148654252290726, 0.005513792857527733, 0.00309951975941658]"
333,6,42,2,P,P,S,S_P-P,Запчасти для иномарок была старой по меркам современного автовладельца.,"[0.2825761139392853, 0.0015349165769293904, 0.13585259020328522, 0.006458136718720198, 0.03295375406742096, 0.1091446503996849, 0.10883776843547821, 0.015560855157673359, 0.22286343574523926, 0.02263946458697319, 0.07778749614953995, 0.05263741314411163]","[0.0012117649894207716, 0.0021411553025245667, 0.004623155575245619, 0.055679094046354294, 0.04807332903146744, 0.010642943903803825, 0.015241590328514576, 0.02294556237757206, 0.01352110505104065, 0.023725004866719246, 0.008305382914841175, 0.0031060571782290936]"
334,7,42,2,P,P,P,P_P-P,Запчасти для иномарок были старыми по меркам современного автовладельца.,"[0.10927139222621918, 0.0008027376607060432, 0.006885705515742302, 0.0018115530256181955, 0.01524589117616415, 0.07147330045700073, 0.11369120329618454, 0.006355663761496544, 0.16427533328533173, 0.009831534698605537, 0.04406996816396713, 0.02620776742696762]","[0.0022274134680628777, 0.0015538388397544622, 0.0045193457044661045, 0.08731446415185928, 0.02514702081680298, 0.021263116970658302, 0.011799773201346397, 0.012736659497022629, 0.0239738617092371, 0.014065995812416077, 0.003752690739929676, 0.0031424425542354584]"
335,8,42,2,S,S,S,S_S-S,Запчасть для иномарки была старой по меркам современного автовладельца.,"[0.028423869982361794, 0.0020823581144213676, 0.004440957214683294, 0.002758234040811658, 0.01780291087925434, 0.0245360154658556, 0.09462902694940567, 0.011391323059797287, 0.112507164478302, 0.008138694800436497, 0.043891627341508865, 0.03570472076535225]","[0.004625644534826279, 0.0050438931211829185, 0.006532452534884214, 0.07843438535928726, 0.06102757155895233, 0.02244645170867443, 0.01885598711669445, 0.034562546759843826, 0.031413644552230835, 0.026998521760106087, 0.01286596804857254, 0.004700627643615007]"
336,1,43,2,S,P,S,S_S-P,Исключение из правил было выписано на аккуратно свернутую шпаргалку.,"[0.18774016201496124, 0.001009743893519044, 0.006914019118994474, 0.00015912170056253672, 0.06855256855487823, 0.01469198428094387, 0.03631454333662987, 0.0013472267892211676, 0.23623672127723694, 0.0006655993638560176, 0.07030747085809708, 0.0365445576608181]","[0.004255461972206831, 0.0007300276774913073, 0.0018787571461871266, 4.882223583990708e-05, 0.17629581689834595, 0.04197095334529877, 0.006607820279896259, 0.0022422310430556536, 0.051460810005664825, 0.00011464871931821108, 0.008181161247193813, 0.007100567687302828]"
337,2,43,2,S,P,P,P_S-P,Исключение из правил были выписаны на аккуратно свернутую шпаргалку.,"[0.35582971572875977, 0.0015994326677173376, 0.18506017327308655, 0.0019283276051282883, 0.03211706131696701, 0.0321153923869133, 0.21003293991088867, 0.0017462640535086393, 0.11329450458288193, 0.008403977379202843, 0.05765780061483383, 0.035195492208004]","[0.00046127778477966785, 0.0003343838907312602, 0.0002788148703984916, 0.000121542856504675, 0.060829244554042816, 0.04373744875192642, 0.0054830810986459255, 0.014556273818016052, 0.02002127654850483, 0.0005767465336248279, 0.008190612308681011, 0.00590084632858634]"
338,3,43,2,P,S,S,S_P-S,Исключения из правила было выписано на аккуратно свернутую шпаргалку.,"[0.3870852589607239, 0.0018637203611433506, 0.07297391444444656, 0.0002896707446780056, 0.07102575898170471, 0.019032467156648636, 0.11319214850664139, 0.00448428513482213, 0.24004480242729187, 0.0032203546725213528, 0.059229712933301926, 0.03700985014438629]","[0.002340880921110511, 0.002472788095474243, 0.005331747233867645, 0.20850536227226257, 0.056364450603723526, 0.13932247459888458, 0.08791323006153107, 0.06218559667468071, 0.019610656425356865, 0.034415923058986664, 0.018048301339149475, 0.005410251207649708]"
339,4,43,2,P,S,P,P_P-S,Исключения из правила были выписаны на аккуратно свернутую шпаргалку.,"[0.11426963657140732, 0.000176318921148777, 0.004095111042261124, 5.6286942708538845e-05, 0.019228620454669, 0.013970633037388325, 0.14134345948696136, 0.001746537396684289, 0.11629702895879745, 0.0010224033612757921, 0.07316534221172333, 0.030527543276548386]","[0.04268612712621689, 0.001582244411110878, 0.012575159780681133, 0.3930497467517853, 0.03005361557006836, 0.23252174258232117, 0.2557949125766754, 0.056944478303194046, 0.09895153343677521, 0.02284253016114235, 0.015377290546894073, 0.007611813955008984]"
340,5,43,2,P,P,S,S_P-P,Исключения из правил было выписано на аккуратно свернутую шпаргалку.,"[0.3748631775379181, 0.002775598084554076, 0.07847090810537338, 0.000505778007209301, 0.07120662927627563, 0.024377934634685516, 0.12948735058307648, 0.005615116562694311, 0.24845987558364868, 0.0031345912721008062, 0.04341987520456314, 0.029302824288606644]","[0.001215894240885973, 0.0004866508534178138, 0.0008889698656275868, 9.733939805300906e-05, 0.14043061435222626, 0.027026312425732613, 0.006050937809050083, 0.006784928031265736, 0.026505015790462494, 0.00041033048182725906, 0.00944366306066513, 0.006180610973387957]"
