,Prot,Sent,Group,N1,N2,Pred,Code,Sentence,subj_attention,obj_attention
295,8,37,2,S,P,P,P_S-P,Выписка из программ были сделаны во время затянувшегося заседания.,"[5.070527549833059e-05, 0.002285168506205082, 0.0026294728741049767, 0.0024453038349747658, 0.0029447260312736034, 0.0005172738456167281, 5.7491110055707395e-05, 0.004315048456192017, 0.00048160989535972476, 9.010820940602571e-05, 0.0010778647847473621, 0.002426126506179571]","[0.00011045270366594195, 0.0012270737206563354, 0.0008088321192190051, 0.0025984987150877714, 0.0005848745349794626, 0.0014373637968674302, 0.0003517373406793922, 0.0008513927459716797, 0.0007175220525823534, 9.472605597693473e-05, 0.0002417015057289973, 0.0010059819323942065]"
296,1,38,2,P,S,P,P_P-S,Выходы из ситуации были очевидными для опытного школьного психолога.,"[0.0004298149433452636, 0.027087563648819923, 0.007143137510865927, 0.03467914089560509, 0.013603047467768192, 0.003057918744161725, 0.00035022696829400957, 0.018599331378936768, 0.039036575704813004, 0.002286758739501238, 0.01593664661049843, 0.06118282303214073]","[0.0008134841336868703, 0.009157177992165089, 0.011735337786376476, 0.012081540189683437, 0.0048727914690971375, 0.0030717644840478897, 0.0009841072605922818, 0.0049172393046319485, 0.007147415075451136, 0.005720062647014856, 0.01165615301579237, 0.008417779579758644]"
297,2,38,2,P,P,S,S_P-P,Выходы из ситуаций был очевидным для опытного школьного психолога.,"[0.002189848106354475, 0.00899447686970234, 0.05341183394193649, 0.020455103367567062, 0.02463378757238388, 0.020805519074201584, 0.003506141947582364, 0.02042481116950512, 0.016297366470098495, 0.013073178008198738, 0.005048855673521757, 0.03616943210363388]","[0.0011419382644817233, 0.002386006759479642, 0.003989275544881821, 0.0035423096269369125, 0.0019037183374166489, 0.010347457602620125, 0.0018504166509956121, 0.00214660307392478, 0.002119322307407856, 0.009633670561015606, 0.002845561131834984, 0.002976040355861187]"
298,3,38,2,P,P,P,P_P-P,Выходы из ситуаций были очевидными для опытного школьного психолога.,"[0.0007195518701337278, 0.01708345115184784, 0.008419712074100971, 0.020628761500120163, 0.01479067001491785, 0.0036881158594042063, 0.0005635739653371274, 0.014638361521065235, 0.03187505900859833, 0.003920246381312609, 0.011010871268808842, 0.05687815323472023]","[0.0005477045779116452, 0.003239079611375928, 0.0035384732764214277, 0.0022839882876724005, 0.0019430647371336818, 0.003126089461147785, 0.0007125968113541603, 0.0011456400388851762, 0.002353534335270524, 0.003740445477887988, 0.003801339538767934, 0.006004554685205221]"
299,4,38,2,S,S,S,S_S-S,Выход из ситуации  был очевидным для опытного школьного психолога.,"[0.0007297674892470241, 0.02307145856320858, 0.012816363014280796, 0.06395773589611053, 0.030423421412706375, 0.0036325668916106224, 0.0005068319151178002, 0.02028687484562397, 0.024838432669639587, 0.0018856385722756386, 0.007630524225533009, 0.06848602741956711]","[0.0009494767291471362, 0.00880732573568821, 0.011783815920352936, 0.019288120791316032, 0.003009989159181714, 0.003106793388724327, 0.0010661222040653229, 0.007095629349350929, 0.016513777896761894, 0.006450307555496693, 0.014281829819083214, 0.008225059136748314]"
300,5,38,2,S,S,P,P_S-S,Выход из ситуации  были очевидными для опытного школьного психолога.,"[0.0030060485005378723, 0.015474237501621246, 0.02201712317764759, 0.01875343918800354, 0.07086654752492905, 0.01366929430514574, 0.001513116993010044, 0.06153978779911995, 0.021030137315392494, 0.006408934947103262, 0.00920118484646082, 0.06500666588544846]","[0.0035454388707876205, 0.020649349316954613, 0.015149573795497417, 0.02319609560072422, 0.007656557951122522, 0.013204875402152538, 0.004408128093928099, 0.012845761142671108, 0.011760515160858631, 0.02188970148563385, 0.01006106473505497, 0.015036158263683319]"
301,6,38,2,S,P,S,S_S-P,Выход из ситуаций был очевидным для опытного школьного психолога.,"[0.001639322959817946, 0.015267415903508663, 0.01641591265797615, 0.03700476884841919, 0.039021994918584824, 0.005612054839730263, 0.0012338138185441494, 0.027461934834718704, 0.01831570453941822, 0.004023502115160227, 0.0042023672722280025, 0.06424256414175034]","[0.0007911447901278734, 0.0027630936820060015, 0.004691398236900568, 0.003757932223379612, 0.0015193555736914277, 0.003299908246845007, 0.0007616601069457829, 0.001957459608092904, 0.0035845560487359762, 0.00493913097307086, 0.004424434620887041, 0.004430503584444523]"
302,7,38,2,S,P,P,P_S-P,Выход из ситуаций были очевидными для опытного школьного психолога.,"[0.0023220840375870466, 0.010741506703197956, 0.018916770815849304, 0.01095848809927702, 0.052178215235471725, 0.010996010154485703, 0.0012829425977542996, 0.041115909814834595, 0.015817023813724518, 0.006193568930029869, 0.007761387620121241, 0.0438602976500988]","[0.0012257243506610394, 0.006113628391176462, 0.005351494997739792, 0.006679317448288202, 0.0025944386143237352, 0.00678418530151248, 0.00122816429939121, 0.0023719482123851776, 0.0028196482453495264, 0.008246972225606441, 0.003353093983605504, 0.011273066513240337]"
303,8,38,2,P,S,S,S_P-S,Выходы из ситуации был очевидным для опытного школьного психолога.,"[0.0018015974201261997, 0.007433779537677765, 0.06506718695163727, 0.022241950035095215, 0.025988107547163963, 0.027004122734069824, 0.0030889888294041157, 0.020358696579933167, 0.015155835077166557, 0.012897662818431854, 0.005697003565728664, 0.027726251631975174]","[0.0031979174818843603, 0.011064200662076473, 0.018486473709344864, 0.0212517399340868, 0.006729857064783573, 0.014667942188680172, 0.004008417017757893, 0.013696222566068172, 0.011556711047887802, 0.021059827879071236, 0.01222323253750801, 0.009276682510972023]"
304,1,39,2,P,P,S,S_P-P,Доски для афиш была прибита к ограде маленького театра.,"[0.0009742253459990025, 0.005393886473029852, 0.0025693343486636877, 0.005270667839795351, 0.010000329464673996, 0.0051677715964615345, 0.002663093851879239, 0.002794417552649975, 0.005708968732506037, 0.004384834785014391, 0.0047774538397789, 0.010313790291547775]","[0.0008725968655198812, 0.0012872506631538272, 0.0018672518199309707, 0.0018219378544017673, 0.002324778586626053, 0.002816706895828247, 0.0008010503370314837, 0.0019004205241799355, 0.0009043815080076456, 0.0012976120924577117, 0.0007845608633942902, 0.0010589222656562924]"
305,2,39,2,P,P,P,P_P-P,Доски для афиш были прибиты к ограде маленького театра.,"[0.001462591695599258, 0.008195392787456512, 0.0015889588976278901, 0.009475971572101116, 0.015748435631394386, 0.004148518200963736, 0.00130825478117913, 0.002990561304613948, 0.007840166799724102, 0.0050914534367620945, 0.004126662854105234, 0.010797549970448017]","[0.001789731322787702, 0.0028371356893330812, 0.0014456827193498611, 0.0031531862914562225, 0.0036868818569928408, 0.0029958102386444807, 0.0007065042736940086, 0.0013162045506760478, 0.0024425582960247993, 0.0016901063499972224, 0.0014814245514571667, 0.00338239804841578]"
306,3,39,2,S,S,S,S_S-S,Доска для афиши была прибита к ограде маленького театра.,"[0.0004217658133711666, 0.007655085530132055, 0.0008138989214785397, 0.007892201654613018, 0.00565912202000618, 0.002117551164701581, 0.0002087234752252698, 0.0013621440157294273, 0.005394698586314917, 0.002477043541148305, 0.0029944598209112883, 0.007291592191904783]","[0.0001636589877307415, 0.0022411698009818792, 0.0011034432100132108, 0.002209355356171727, 0.0005373632884584367, 0.0011597531847655773, 0.00022754848760087043, 0.0013821282191202044, 0.0014754525618627667, 0.002033049939200282, 0.0019293599762022495, 0.0037622868549078703]"
307,4,39,2,S,S,P,P_S-S,Доска для афиши были прибиты к ограде маленького театра.,"[0.0014065002324059606, 0.005898233037441969, 0.006186377257108688, 0.005493713542819023, 0.012058683671057224, 0.004941410385072231, 0.001964459428563714, 0.0016447248635813594, 0.005238535348325968, 0.004674239549785852, 0.0041917720809578896, 0.009752144105732441]","[0.001308551407419145, 0.0034347744658589363, 0.0031884368509054184, 0.00440222630277276, 0.0016113986494019628, 0.0029611699283123016, 0.001227158005349338, 0.0017782896757125854, 0.0033734478056430817, 0.0042454698123037815, 0.0032981226686388254, 0.005017770919948816]"
308,5,39,2,S,P,S,S_S-P,Доска для афиш была прибита к ограде маленького театра.,"[0.0005053489585407078, 0.010463538579642773, 0.0008688319940119982, 0.009411540813744068, 0.007826979272067547, 0.0021297421772032976, 0.0002905686851590872, 0.0018876163521781564, 0.00789626594632864, 0.0027319586370140314, 0.0037785954773426056, 0.01032321248203516]","[0.0002857268846128136, 0.001538173295557499, 0.0017558360705152154, 0.002473255852237344, 0.0015946709318086505, 0.0020864519756287336, 0.0002980200806632638, 0.0008734760922379792, 0.0010602704714983702, 0.0006468719220720232, 0.0004500052018556744, 0.001240312703885138]"
309,6,39,2,S,P,P,P_S-P,Доска для афиш были прибиты к ограде маленького театра.,"[0.0012185932137072086, 0.006248497869819403, 0.005777224898338318, 0.005072487983852625, 0.012894137762486935, 0.004215066786855459, 0.0018460549181327224, 0.0021545467898249626, 0.005854319781064987, 0.004531709011644125, 0.003896791720762849, 0.01034287828952074]","[0.001922384719364345, 0.002884618006646633, 0.0023376496974378824, 0.0028530473355203867, 0.003902837634086609, 0.004852025303989649, 0.0008559638517908752, 0.001827288419008255, 0.002224585274234414, 0.0015984033234417439, 0.0011623933678492904, 0.0027799829840660095]"
310,7,39,2,P,S,S,S_P-S,Доски для афиши была прибита к ограде маленького театра.,"[0.0011375066824257374, 0.004490951541811228, 0.002886444330215454, 0.004526506178081036, 0.008997844532132149, 0.00606323778629303, 0.0027280624490231276, 0.0021583165507763624, 0.004305488895624876, 0.005041325464844704, 0.004737431183457375, 0.010364895686507225]","[0.0007145825657062232, 0.002591482363641262, 0.0017900284146890044, 0.0035563420969992876, 0.0012675250181928277, 0.0021466962061822414, 0.0011798299383372068, 0.002316816709935665, 0.0028500703629106283, 0.005307117477059364, 0.0032903964165598154, 0.003486619098111987]"
311,8,39,2,P,S,P,P_P-S,Доски для афиши были прибиты к ограде маленького театра.,"[0.0018703010864555836, 0.007274586707353592, 0.0015505497576668859, 0.009198861196637154, 0.015047566033899784, 0.004982626996934414, 0.001397583051584661, 0.0023422122467309237, 0.007232341915369034, 0.005139725748449564, 0.00414988724514842, 0.00980329792946577]","[0.0011292069684714079, 0.004091337323188782, 0.002145937876775861, 0.0054158903658390045, 0.0016441423213109374, 0.0018601445481181145, 0.0008260616450570524, 0.0015496771084144711, 0.004245422314852476, 0.004906062968075275, 0.004312877543270588, 0.0066344537772238255]"
312,1,40,2,P,P,P,P_P-P,Задержки из-за наводнений были пугающими из-за отсутствия достоверной информации.,"[0.004971569404006004, 0.007214093580842018, 0.011761917732656002, 0.009639528580009937, 0.06183254346251488, 0.005910774227231741, 0.0033389199525117874, 0.00807750690728426, 0.016407154500484467, 0.007367057725787163, 0.004962542559951544, 0.011189143173396587]","[0.005502412561327219, 0.0037099693436175585, 0.007927441038191319, 0.005237920209765434, 0.0058510638773441315, 0.01665213517844677, 0.0046947128139436245, 0.006286775693297386, 0.007550233509391546, 0.0024005707819014788, 0.004023631568998098, 0.004965529311448336]"
313,2,40,2,S,S,S,S_S-S,Задержка из-за наводнения была пугающей из-за отсутствия достоверной информации.,"[0.0035803411155939102, 0.014215744100511074, 0.02029506303369999, 0.012428496964275837, 0.04752217233181, 0.005535023752599955, 0.006555989384651184, 0.007937404327094555, 0.011600551195442677, 0.006505310069769621, 0.011672998778522015, 0.008929261937737465]","[0.005048095248639584, 0.0033028272446244955, 0.011692374013364315, 0.006693683564662933, 0.006041363347321749, 0.011433702893555164, 0.004255927633494139, 0.002702973783016205, 0.0037691511679440737, 0.0011187144555151463, 0.00552001828327775, 0.0015249407151713967]"
314,3,40,2,S,S,P,P_S-S,Задержка из-за наводнения были пугающими из-за отсутствия достоверной информации.,"[0.004208703991025686, 0.009551425464451313, 0.04077985882759094, 0.005977659020572901, 0.046203967183828354, 0.008701990358531475, 0.00935804471373558, 0.008815302513539791, 0.006496887654066086, 0.00610241899266839, 0.004818059969693422, 0.007982279174029827]","[0.009515020065009594, 0.0042925248853862286, 0.018920408561825752, 0.007404385134577751, 0.011054988950490952, 0.019524645060300827, 0.009417221881449223, 0.005410606507211924, 0.0052711013704538345, 0.0023818688932806253, 0.005831425543874502, 0.002598355058580637]"
