,Prot,Sent,Group,N1,N2,Pred,Code,Sentence,subj_attention,obj_attention
330,3,42,2,S,P,P,P_S-P,Запчасть для иномарок были старыми по меркам современного автовладельца.,"[0.01034114882349968, 0.0002882723056245595, 0.02399154007434845, 0.001885602599941194, 0.006884878035634756, 0.034718506038188934, 0.008015019819140434, 0.008792674168944359, 0.0011258734157308936, 0.007097525056451559, 0.0023254326079040766, 0.00041512076859362423]","[0.031606610864400864, 0.0014486444415524602, 0.003763708285987377, 0.0006110249669291079, 0.011303335428237915, 0.009548005647957325, 0.005865574348717928, 0.005016859620809555, 0.00495736300945282, 0.01742730103433132, 0.004411458037793636, 0.0009725627023726702]"
331,4,42,2,P,S,S,S_P-S,Запчасти для иномарки была старой по меркам современного автовладельца.,"[0.013297008350491524, 0.0003953324048779905, 0.014394300058484077, 0.0033902961295098066, 0.012143179774284363, 0.03296917304396629, 0.009338537231087685, 0.006116512697190046, 0.0005802465020678937, 0.009512053802609444, 0.0003203965607099235, 0.0007807199726812541]","[0.012454499490559101, 0.0005561180296353996, 0.0022418189328163862, 0.00024108827346935868, 0.001921948161907494, 0.007090469356626272, 0.003279413329437375, 0.0019899026956409216, 0.0011416078777983785, 0.003523170715197921, 0.00036769048892892897, 0.0011423727264627814]"
332,5,42,2,P,S,P,P_P-S,Запчасти для иномарки были старыми по меркам современного автовладельца.,"[0.00700123468413949, 0.00030783010879531503, 0.008976341225206852, 0.0014748955145478249, 0.006121521349996328, 0.026034269481897354, 0.004527458921074867, 0.003323142183944583, 0.0006865971372462809, 0.006156041752547026, 0.0005965043092146516, 0.0002462084812577814]","[0.011790413409471512, 0.0004274160601198673, 0.002808395540341735, 0.00017353355360683054, 0.0018400087719783187, 0.007580144796520472, 0.0030496446415781975, 0.0024440784472972155, 0.002223741728812456, 0.003256461815908551, 0.0010885015362873673, 0.00012955538113601506]"
333,6,42,2,P,P,S,S_P-P,Запчасти для иномарок была старой по меркам современного автовладельца.,"[0.013822098262608051, 0.0005391577142290771, 0.019385911524295807, 0.00483376020565629, 0.01355129387229681, 0.033003464341163635, 0.011737436056137085, 0.007790541276335716, 0.001017609378322959, 0.010219872929155827, 0.00035456055775284767, 0.0007490749121643603]","[0.015146762132644653, 0.0006915783160366118, 0.004231151193380356, 0.00033390673343092203, 0.004238692577928305, 0.009441004134714603, 0.002565111266449094, 0.0016020601615309715, 0.001917754183523357, 0.01333571970462799, 0.00039257635944522917, 0.0004702204605564475]"
334,7,42,2,P,P,P,P_P-P,Запчасти для иномарок были старыми по меркам современного автовладельца.,"[0.008725370280444622, 0.00034353253431618214, 0.01239331066608429, 0.001987103372812271, 0.007197463419288397, 0.027393601834774017, 0.00786647666245699, 0.004755161702632904, 0.0008757778559811413, 0.005876125767827034, 0.0006844226736575365, 0.00024026643950492144]","[0.03325096145272255, 0.001469130045734346, 0.005547081585973501, 0.0005236743600107729, 0.009666661731898785, 0.008749050088226795, 0.005998619366437197, 0.004101205617189407, 0.005321981851011515, 0.01741144247353077, 0.003179105231538415, 0.00043237931095063686]"
335,8,42,2,S,S,S,S_S-S,Запчасть для иномарки была старой по меркам современного автовладельца.,"[0.0195312537252903, 0.000247159885475412, 0.01881789043545723, 0.0025752705987542868, 0.013156574219465256, 0.030387720093131065, 0.010574555024504662, 0.008646969683468342, 0.00047293020179495215, 0.013645140454173088, 0.00018921140872407705, 0.00044760917080566287]","[0.014418239705264568, 0.0004477122856769711, 0.0033756878692656755, 0.0002305034431628883, 0.00280037266202271, 0.008980187587440014, 0.0036996102426201105, 0.002223309827968478, 0.0011470686877146363, 0.003539652330800891, 0.0004319928411860019, 0.0010649454779922962]"
336,1,43,2,S,P,S,S_S-P,Исключение из правил было выписано на аккуратно свернутую шпаргалку.,"[0.009698650799691677, 0.0017119714757427573, 0.0331081785261631, 0.005582517012953758, 0.04774237051606178, 0.03985625505447388, 0.02493208646774292, 0.010692023672163486, 0.0011862061219289899, 0.020762016996741295, 0.004586989991366863, 0.001418531988747418]","[0.00766989728435874, 0.004470338579267263, 0.03618677332997322, 0.012801707722246647, 0.025554994121193886, 0.06188732385635376, 0.028362279757857323, 0.043913647532463074, 0.004584870301187038, 0.026445405557751656, 0.012072204612195492, 0.004248654469847679]"
337,2,43,2,S,P,P,P_S-P,Исключение из правил были выписаны на аккуратно свернутую шпаргалку.,"[0.012269843369722366, 0.0011457648361101747, 0.05003105476498604, 0.006853809580206871, 0.024869268760085106, 0.0346781387925148, 0.018768584355711937, 0.0061865742318332195, 0.0006144879152998328, 0.02072663977742195, 0.002957381075248122, 0.0006763858254998922]","[0.010706520639359951, 0.004016580525785685, 0.035690709948539734, 0.01727398671209812, 0.028325384482741356, 0.0621061809360981, 0.04791821911931038, 0.02748664654791355, 0.007171753328293562, 0.024351440370082855, 0.008724448271095753, 0.002002447610720992]"
338,3,43,2,P,S,S,S_P-S,Исключения из правила было выписано на аккуратно свернутую шпаргалку.,"[0.007366413716226816, 0.0008540057460777462, 0.028183653950691223, 0.0025720747653394938, 0.02980186976492405, 0.03822461888194084, 0.019531017169356346, 0.005947316065430641, 0.0007129092700779438, 0.01576736383140087, 0.004439433105289936, 0.0008873397018760443]","[0.019844958558678627, 0.002890935866162181, 0.03742872551083565, 0.010752997361123562, 0.04305821284651756, 0.06606268137693405, 0.03972038999199867, 0.02891300804913044, 0.002656930359080434, 0.04024036228656769, 0.005296168848872185, 0.0025262923445552588]"
339,4,43,2,P,S,P,P_P-S,Исключения из правила были выписаны на аккуратно свернутую шпаргалку.,"[0.007810099516063929, 0.0008189859800040722, 0.03307850658893585, 0.0048737907782197, 0.03135444223880768, 0.029050828889012337, 0.021470801904797554, 0.004149001091718674, 0.0006433151429519057, 0.023852623999118805, 0.0016676558880135417, 0.0005796093610115349]","[0.01761028729379177, 0.0015296298079192638, 0.04456544294953346, 0.011019782163202763, 0.055051688104867935, 0.0664672702550888, 0.05154857039451599, 0.04094405099749565, 0.002252889797091484, 0.04034216329455376, 0.0015658014453947544, 0.00035348496749065816]"
340,5,43,2,P,P,S,S_P-P,Исключения из правил было выписано на аккуратно свернутую шпаргалку.,"[0.005941513925790787, 0.001327470294199884, 0.026086226105690002, 0.0033257792238146067, 0.03353988379240036, 0.03019884042441845, 0.022979246452450752, 0.008160985074937344, 0.0006372618372552097, 0.013031733222305775, 0.006022688467055559, 0.0011711553670465946]","[0.010827948339283466, 0.002798021538183093, 0.04296272620558739, 0.00909132044762373, 0.028291618451476097, 0.05203031376004219, 0.028387194499373436, 0.028733307495713234, 0.001905824989080429, 0.02938178740441799, 0.0062498352490365505, 0.0038178011309355497]"
341,6,43,2,P,P,P,P_P-P,Исключения из правил были выписаны на аккуратно свернутую шпаргалку.,"[0.004722018260508776, 0.0014542994322255254, 0.02900148369371891, 0.0062067569233477116, 0.030764522030949593, 0.026907818391919136, 0.02897089719772339, 0.005666360259056091, 0.0007880488992668688, 0.016512000933289528, 0.0019318856066092849, 0.0010750185465440154]","[0.011432002298533916, 0.003370547667145729, 0.04128548502922058, 0.013263427652418613, 0.027539722621440887, 0.04914902150630951, 0.03803825378417969, 0.039707452058792114, 0.003858748124912381, 0.02950333058834076, 0.0026720070745795965, 0.001765640452504158]"
342,7,43,2,S,S,S,S_S-S,Исключение из правила было выписано на аккуратно свернутую шпаргалку.,"[0.012676295824348927, 0.0013337290147319436, 0.0398675836622715, 0.004943803884088993, 0.04716908931732178, 0.05130092427134514, 0.021018197759985924, 0.0078016831539571285, 0.0013669333420693874, 0.018969478085637093, 0.003903605742380023, 0.0010980225633829832]","[0.012983678840100765, 0.004381725564599037, 0.028307052329182625, 0.012652664445340633, 0.040215134620666504, 0.060846418142318726, 0.03427453339099884, 0.0345805324614048, 0.006550708319991827, 0.0341305136680603, 0.010276404209434986, 0.003141943598166108]"
343,8,43,2,S,S,P,P_S-S,Исключение из правила были выписаны на аккуратно свернутую шпаргалку.,"[0.018098607659339905, 0.0010770558146759868, 0.05814595893025398, 0.007815082557499409, 0.03759731724858284, 0.03957214206457138, 0.016296761110424995, 0.006820909678936005, 0.0009485011105425656, 0.026475628837943077, 0.0029852695297449827, 0.0007651858031749725]","[0.019127843901515007, 0.002597457030788064, 0.04337996244430542, 0.013668003492057323, 0.054706525057554245, 0.08348117023706436, 0.0630430206656456, 0.039467405527830124, 0.0046889386139810085, 0.036662179976701736, 0.005272440146654844, 0.0006134440773166716]"
344,1,44,2,S,P,P,P_S-P,Истерика из-за оценок были бурными по мнению родителей девочки.,"[0.03078612871468067, 0.00036634321440942585, 0.015381738543510437, 0.002516054781153798, 0.047036100178956985, 0.017882488667964935, 0.006761534139513969, 0.011971593834459782, 0.002824082039296627, 0.01777072064578533, 0.0013900516787543893, 0.0055160620249807835]","[0.033322084695100784, 0.0014952266355976462, 0.031010637059807777, 0.007510861847549677, 0.0159798301756382, 0.02766238898038864, 0.025733105838298798, 0.006993344519287348, 0.0023966238368302584, 0.011930427514016628, 0.0023130772169679403, 0.0037344794254750013]"
345,2,44,2,P,S,S,S_P-S,Истерики из-за оценки была бурной по мнению родителей девочки.,"[0.04894818738102913, 0.0018239071359857917, 0.0126216821372509, 0.00474732369184494, 0.05344223976135254, 0.03719889372587204, 0.011205664835870266, 0.01664641872048378, 0.005482175853103399, 0.026215188205242157, 0.0007998683140613139, 0.0009987144730985165]","[0.15391568839550018, 0.020300837233662605, 0.0543280653655529, 0.0262034609913826, 0.04353134706616402, 0.06006159260869026, 0.07875558733940125, 0.029481327161192894, 0.004631348419934511, 0.010598148219287395, 0.006826914381235838, 0.011792871169745922]"
346,3,44,2,P,S,P,P_P-S,Истерики из-за оценки были бурными по мнению родителей девочки.,"[0.04785570502281189, 0.0015353151829913259, 0.01170829962939024, 0.004875330254435539, 0.03895793855190277, 0.02431870438158512, 0.018001582473516464, 0.008132255636155605, 0.003214017255231738, 0.01514954213052988, 0.001491563394665718, 0.0028322574216872454]","[0.0962875485420227, 0.003135424805805087, 0.04569549858570099, 0.009290279820561409, 0.05494409427046776, 0.052262693643569946, 0.041228242218494415, 0.02189827151596546, 0.0015180337941274047, 0.011024550534784794, 0.004436931572854519, 0.0010012431303039193]"
347,4,44,2,P,P,S,S_P-P,Истерики из-за оценок была бурной по мнению родителей девочки.,"[0.06235676258802414, 0.002048612106591463, 0.015685923397541046, 0.004587066825479269, 0.08245072513818741, 0.0355457104742527, 0.015567849390208721, 0.02919498085975647, 0.00566999614238739, 0.03723267838358879, 0.0010925793321803212, 0.0012347969459369779]","[0.020067159086465836, 0.0014258809387683868, 0.024904726073145866, 0.004967815242707729, 0.004279294982552528, 0.030286014080047607, 0.03065931797027588, 0.0056284754537045956, 0.0023293858394026756, 0.009489074349403381, 0.0004025869711767882, 0.0009374562650918961]"
348,5,44,2,P,P,P,P_P-P,Истерики из-за оценок были бурными по мнению родителей девочки.,"[0.04294423386454582, 0.001613664091564715, 0.013260007835924625, 0.005695266183465719, 0.04383304715156555, 0.0213260930031538, 0.018474087119102478, 0.008088862523436546, 0.003779592690989375, 0.013650424778461456, 0.001923580071888864, 0.0033711169380694628]","[0.027282580733299255, 0.0014899581437930465, 0.01794707588851452, 0.006335162092000246, 0.013681691139936447, 0.021253004670143127, 0.029656007885932922, 0.006320394109934568, 0.0029906881973147392, 0.007647563237696886, 0.0018083517206832767, 0.002957535209134221]"
349,6,44,2,S,S,S,S_S-S,Истерика из-за оценки была бурной по мнению родителей девочки.,"[0.05369816720485687, 0.0006964257336221635, 0.015464837662875652, 0.004723487421870232, 0.04307979345321655, 0.024180464446544647, 0.018637852743268013, 0.008770706132054329, 0.0029104268178343773, 0.025363365188241005, 0.000934117881115526, 0.0006193501176312566]","[0.15441355109214783, 0.00870367232710123, 0.04383464530110359, 0.01517407689243555, 0.05277638137340546, 0.06871018558740616, 0.05871216952800751, 0.03141336888074875, 0.002584778470918536, 0.009706704877316952, 0.004395051393657923, 0.005688338074833155]"
